,sentence,prefix,suffix,dir,header,ScripCode,dir_status
468,Interest - YoY Growth in year ended Mar 2023 is -16.86% vs -43.79% in Mar 2022,Interest,YoY Growth in year ended Mar 2023 is -16.86% vs -43.79% in Mar 2022,-1.0,Annual Analysis Highlights,543220,bad
469,Operating Profit Margin (Excl OI) - YoY Growth in year ended Mar 2023 has improved from Mar 2022,Operating Profit Margin (Excl OI),YoY Growth in year ended Mar 2023 has improved from Mar 2022,1.0,Annual Analysis Highlights,543220,good
470,Net Sales - YoY Growth in year ended Mar 2023 is 90.10% vs 94.03% in Mar 2022,Net Sales,YoY Growth in year ended Mar 2023 is 90.10% vs 94.03% in Mar 2022,-1.0,Annual Analysis Highlights,500850,bad
471,Consolidated Net Profit - YoY Growth in year ended Mar 2023 is 504.73% vs 65.60% in Mar 2022,Consolidated Net Profit,YoY Growth in year ended Mar 2023 is 504.73% vs 65.60% in Mar 2022,1.0,Annual Analysis Highlights,500850,good
472,Operating Profit (PBDIT) excl Other Income - YoY Growth in year ended Mar 2023 is 345.85% vs 211.88% in Mar 2022,Operating Profit (PBDIT) excl Other Income,YoY Growth in year ended Mar 2023 is 345.85% vs 211.88% in Mar 2022,1.0,Annual Analysis Highlights,500850,good
473,Interest - YoY Growth in year ended Mar 2023 is -44.80% vs 6.17% in Mar 2022,Interest,YoY Growth in year ended Mar 2023 is -44.80% vs 6.17% in Mar 2022,1.0,Annual Analysis Highlights,500850,good
474,Operating Profit Margin (Excl OI) - YoY Growth in year ended Mar 2023 has improved from Mar 2022,Operating Profit Margin (Excl OI),YoY Growth in year ended Mar 2023 has improved from Mar 2022,1.0,Annual Analysis Highlights,500850,good
475,Net Sales - YoY Growth in year ended Mar 2023 is 83.24% vs 73.47% in Mar 2022,Net Sales,YoY Growth in year ended Mar 2023 is 83.24% vs 73.47% in Mar 2022,1.0,Annual Analysis Highlights,500251,good
476,Consolidated Net Profit - YoY Growth in year ended Mar 2023 is 320.19% vs 172.40% in Mar 2022,Consolidated Net Profit,YoY Growth in year ended Mar 2023 is 320.19% vs 172.40% in Mar 2022,1.0,Annual Analysis Highlights,500251,good
477,Operating Profit (PBDIT) excl Other Income - YoY Growth in year ended Mar 2023 is 87.09% vs 233.84% in Mar 2022,Operating Profit (PBDIT) excl Other Income,YoY Growth in year ended Mar 2023 is 87.09% vs 233.84% in Mar 2022,-1.0,Annual Analysis Highlights,500251,bad
478,Interest - YoY Growth in year ended Mar 2023 is 21.16% vs 22.56% in Mar 2022,Interest,YoY Growth in year ended Mar 2023 is 21.16% vs 22.56% in Mar 2022,1.0,Annual Analysis Highlights,500251,good
479,Operating Profit Margin (Excl OI) - YoY Growth in year ended Mar 2023 has improved from Mar 2022,Operating Profit Margin (Excl OI),YoY Growth in year ended Mar 2023 has improved from Mar 2022,1.0,Annual Analysis Highlights,500251,good
480,Net Sales - YoY Growth in year ended Mar 2023 is 13.74% vs 30.14% in Mar 2022,Net Sales,YoY Growth in year ended Mar 2023 is 13.74% vs 30.14% in Mar 2022,-1.0,Annual Analysis Highlights,540716,bad
481,Standaloned Net Profit - YoY Growth in year ended Mar 2023 is 36.04% vs -13.72% in Mar 2022,Standaloned Net Profit,YoY Growth in year ended Mar 2023 is 36.04% vs -13.72% in Mar 2022,1.0,Annual Analysis Highlights,540716,good
482,Operating Profit (PBDIT) excl Other Income - YoY Growth in year ended Mar 2023 is 27.95% vs -40.10% in Mar 2022,Operating Profit (PBDIT) excl Other Income,YoY Growth in year ended Mar 2023 is 27.95% vs -40.10% in Mar 2022,1.0,Annual Analysis Highlights,540716,good
483,,Interest,No Interest in the last few periods;,,Annual Analysis Highlights,540716,
484,Operating Profit Margin (Excl OI) - YoY Growth in year ended Mar 2023 has improved from Mar 2022,Operating Profit Margin (Excl OI),YoY Growth in year ended Mar 2023 has improved from Mar 2022,1.0,Annual Analysis Highlights,540716,good
485,Net Sales - YoY Growth in year ended Mar 2023 is 15.87% vs 19.50% in Mar 2022,Net Sales,YoY Growth in year ended Mar 2023 is 15.87% vs 19.50% in Mar 2022,-1.0,Annual Analysis Highlights,512070,bad
486,Consolidated Net Profit - YoY Growth in year ended Mar 2023 is -1.54% vs 26.30% in Mar 2022,Consolidated Net Profit,YoY Growth in year ended Mar 2023 is -1.54% vs 26.30% in Mar 2022,-1.0,Annual Analysis Highlights,512070,bad
487,Operating Profit (PBDIT) excl Other Income - YoY Growth in year ended Mar 2023 is 7.00% vs 14.09% in Mar 2022,Operating Profit (PBDIT) excl Other Income,YoY Growth in year ended Mar 2023 is 7.00% vs 14.09% in Mar 2022,-1.0,Annual Analysis Highlights,512070,bad
488,Interest - YoY Growth in year ended Mar 2023 is 29.11% vs 11.41% in Mar 2022,Interest,YoY Growth in year ended Mar 2023 is 29.11% vs 11.41% in Mar 2022,-1.0,Annual Analysis Highlights,512070,bad
489,Operating Profit Margin (Excl OI) - YoY Growth in year ended Mar 2023 has fallen from Mar 2022,Operating Profit Margin (Excl OI),YoY Growth in year ended Mar 2023 has fallen from Mar 2022,-1.0,Annual Analysis Highlights,512070,bad
490,Net Sales - YoY Growth in year ended Mar 2023 is 3.18% vs 31.03% in Mar 2022,Net Sales,YoY Growth in year ended Mar 2023 is 3.18% vs 31.03% in Mar 2022,-1.0,Annual Analysis Highlights,532286,bad
491,Consolidated Net Profit - YoY Growth in year ended Mar 2023 is -44.83% vs 43.39% in Mar 2022,Consolidated Net Profit,YoY Growth in year ended Mar 2023 is -44.83% vs 43.39% in Mar 2022,-1.0,Annual Analysis Highlights,532286,bad
492,Operating Profit (PBDIT) excl Other Income - YoY Growth in year ended Mar 2023 is -35.96% vs 7.40% in Mar 2022,Operating Profit (PBDIT) excl Other Income,YoY Growth in year ended Mar 2023 is -35.96% vs 7.40% in Mar 2022,-1.0,Annual Analysis Highlights,532286,bad
493,Interest - YoY Growth in year ended Mar 2023 is -23.41% vs -38.97% in Mar 2022,Interest,YoY Growth in year ended Mar 2023 is -23.41% vs -38.97% in Mar 2022,-1.0,Annual Analysis Highlights,532286,bad
494,Operating Profit Margin (Excl OI) - YoY Growth in year ended Mar 2023 has fallen from Mar 2022,Operating Profit Margin (Excl OI),YoY Growth in year ended Mar 2023 has fallen from Mar 2022,-1.0,Annual Analysis Highlights,532286,bad
